"user_id","text","hashtags","location","followers_count"
"x1206314836340199424","With over a million books, Big Bad Wolf Book Sale returns to Impact. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/ATLcJObM8y","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Bangkok retains ‘Best City’ title in DestinAsian magazine’s 2022 Readers’ Choice Awards. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/6ngRFuAaRG","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Tickets for steam train ride to celebrate birth of Thai railway snapped up. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron #train https://t.co/k2OrZyulfC","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron train","Germany",805
"x1206314836340199424","CAAT tells Thai Airways to fly Boeing 737-800 with extra caution. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/Xj3quHIZww","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Thailand records 25,804 Covid-19 cases and 87 deaths on Saturday. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/OeRW9w38HE","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","10 measures to ease yoke of rising costs for 3 months get Cabinet nod. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/XMhgnGfBbM","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Tourism ministry wants all travel restrictions removed by June 1 if Covid rate drops. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/eVxabXziEE","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Songkran 2022 might be back on in Thailand, but... #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron #Songkran #festival #water  https://t.co/YOahE5ImVw","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron Songkran festival water","Germany",805
"x1206314836340199424","Design of Thai Riviera coastal road through 6 provinces to cost Bt80m. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/RulS5fNhBP","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1206314836340199424","Mean streets: Bangkok's roads and sidewalks are still tough for pedestrians. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya #ChiangMai #covid19 #coronavirus #sandbox #travel #tourism #tour #trip #reopen #omicron https://t.co/VzP0PdBhjX","Thailand Bangkok Phuket Samui Pattaya Ayutthaya ChiangMai covid19 coronavirus sandbox travel tourism tour trip reopen omicron","Germany",805
"x1482225731182931968","@Coachkcrypto Go round Australia first then travel to places like Thailand, Fiji and live it up ….I like the idea of a personal trainer as well",,"Brisbane, Queensland",16
"x2369400127","Rob and Yik became dads through surrogacy in Thailand. While there, they bonded with other new dads through their shared experiences of processing citizenship and travel documents in Bangkok. https://t.co/OXW8P5sq5D",,"",4848
"x1274233734","Thailand drops pre-departure RT-PCR tests for overseas arrivals, allows Songkran celebrations - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/eAhUntRVTA",,"Australia",3172
"x1274233734","Has Thailand reached the top of the Covid curve? - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/1INkGcjERU",,"Australia",3172
"x1274233734","Thailand does the math: Two are dying per hour on the Thai roads - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/sVNxwO8u07",,"Australia",3172
"x1274233734","Tourism and Sports Ministry to propose “Thailand Pass” cancellation and introduce single ATK test to spur tourism growth - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/93nTUTmZoa",,"Australia",3172
"x1274233734","Travel sector calls for endemic status, scrapping of Thailand Pass and full normality on entry - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/47oMMb828T",,"Australia",3172
"x1274233734","Banks downgraded as the Thai economy faces a liquidity crisis caused by war and tourism barriers - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/DT8SzXMVVy",,"Australia",3172
"x1274233734","Would you still want to visit Thailand with these new entry rules? - Thailand News - ASEAN NOW - News, Travel &amp; Forum https://t.co/slJzGmyspy",,"Australia",3172
"x294000895","Really wanna check Tanzania and Thailand off my travel bucket list. InshAllah late 2022 and 2023.",,"California ",514
"x1507053212246761475","Where’s this place #travel #Thailand #malaysia #Singapore #Dubai # https://t.co/NI63AMnGFz","travel Thailand malaysia Singapore Dubai","",66
"x1494132113095880704","Rivers are also a glimpse into the past in Thailand as they were used as methods of travel before roads.  They were used for connections, meetings, pathways...and even where sewage and trash were discarded.  Roselyn has disposed of Gorya (her trash) where she things it belongs.",,"",19
"x1370407187835621379","https://t.co/il9Oh8Sxof
Streetlife in Pattaya's Soi Buakhao Thailand - Stockphoto
#Thailand #Thai #thailande #thailandnews #ReviewThailand #amazingthailand #pattaya #pattayathailand #pattayacity #streetphotography #streetphotographer #Asians #Asia #SoutheastAsia #Tourism #travel https://t.co/b6mLWzEh9b","Thailand Thai thailande thailandnews ReviewThailand amazingthailand pattaya pattayathailand pattayacity streetphotography streetphotographer Asians Asia SoutheastAsia Tourism travel","Provinz Chonburi, Thailand",1942
"x1370407187835621379","https://t.co/06TA5abJhE
A sleeping Dog at a temple in Chiang Rai Thailand
#dogs #DogLover #dogsoftwitter #DogsofTwittter #dogsarelove #dogsarethebest #chiangrai #Thailand #Thai #thailandnews #travelphotography #travelblogger #fineartphotography #printsforsale #artprints #travel https://t.co/VdebrrZrjX","dogs DogLover dogsoftwitter DogsofTwittter dogsarelove dogsarethebest chiangrai Thailand Thai thailandnews travelphotography travelblogger fineartphotography printsforsale artprints travel","Provinz Chonburi, Thailand",1942
"x1370407187835621379","Ferry ship goes to the Island Koh Chang Thailand - Stockphoto
#ferry #boat #ship #Shipping #ships #Thailand #ThailandNews #THAILANDE #Thai #amazingthailand #ReviewThailand #asia #southeastasia #tourism #TravelDeals #TravelNews #BangkokPost #traveltips #vacations #holiday #travel https://t.co/gGiBrF3xfr","ferry boat ship Shipping ships Thailand ThailandNews THAILANDE Thai amazingthailand ReviewThailand asia southeastasia tourism TravelDeals TravelNews BangkokPost traveltips vacations holiday travel","Provinz Chonburi, Thailand",1942
"x1370407187835621379","https://t.co/fg1poJDH3Z
Sky Train in Bangkok Thailand
#Bangkok #BangkokPost #Thailand #ThailandNews #ReviewThailand #amazingthailand #TrainTwitter #train #railwaystation #railways #travelphotography #travelblogger #travelblog #southeastasia #Asia #traveler #travel #PhotoOfTheDay https://t.co/r1629l9Uze","Bangkok BangkokPost Thailand ThailandNews ReviewThailand amazingthailand TrainTwitter train railwaystation railways travelphotography travelblogger travelblog southeastasia Asia traveler travel PhotoOfTheDay","Provinz Chonburi, Thailand",1942
"x1370407187835621379","https://t.co/AkxxBpueDg
Fireworks Festival in Thailand - Stockphoto
#Thailand #Thai #ThailandNews #amazingthailand #ReviewThailand #thailande #Bangkokpost #pattaya #firework #fireworks #NightPhotography #travelnews #traveldeals #Asia #southeastasia #travelblogger #Tourism #travel https://t.co/98RLHaVRr6","Thailand Thai ThailandNews amazingthailand ReviewThailand thailande Bangkokpost pattaya firework fireworks NightPhotography travelnews traveldeals Asia southeastasia travelblogger Tourism travel","Provinz Chonburi, Thailand",1942
"x1370407187835621379","https://t.co/IpLnCdq9Jv
Thai Woman at a Street Food Stand in Thailand - Stockphoto
#Thailand #ThailandNews #Thai #Bangkokpost #Bangkok #pattaya #streetphotography #streetphotographer #tattoo #tattoos #tattoodesign #tattooart #asian #asianetnews #TravelNews #travelblogger #travel https://t.co/4RXcUVlCfJ","Thailand ThailandNews Thai Bangkokpost Bangkok pattaya streetphotography streetphotographer tattoo tattoos tattoodesign tattooart asian asianetnews TravelNews travelblogger travel","Provinz Chonburi, Thailand",1942
"x1370407187835621379","https://t.co/KUMtWOFyGF
Viewing point Wat Saket in Bangkok Thailand - Stockphoto
#bangkok #bangkokpost #thai #thailand #thailande #thailandnews #amazingthailand #reviewthailand #travelnews #traveltips #traveldeals #tourism #asia #southeastasia #traveltheworld #travelgram #travel https://t.co/nAlQ329IVi","bangkok bangkokpost thai thailand thailande thailandnews amazingthailand reviewthailand travelnews traveltips traveldeals tourism asia southeastasia traveltheworld travelgram travel","Provinz Chonburi, Thailand",1942
"x1351784376766398464","but if it’s true i hope she’s safe and she’s okay <U+0001F97A> we dk the reason why would they let her travel during her bday but i hope she’ll comeback soon in thailand. 

HBD LALISA MANOBAL
#SuperstarLalisaDay
#LovingLisaDay
#<U+C624><U+B298><U+C058><U+C0DD><U+C77C><U+C778><U+B370><U+C5B4><U+CA54><U+B9B4><U+B9AC>","SuperstarLalisaDay LovingLisaDay <U+C624><U+B298><U+C058><U+C0DD><U+C77C><U+C778><U+B370><U+C5B4><U+CA54><U+B9B4><U+B9AC>","she/they <U+0001F338>",1130
"x1247185650794795009","Which photo of Thailand is your favorite??<U+0001F917>

<U+200C><U+0001F50E>#EXPLORE Lopburi, Thailand<U+0001F1F9><U+0001F1ED> #DISCOVER Yourself<U+0001F607>

Courtesy of Benz @benzchaivadee

Tag your best travel photo with #adroitworld 
.
.
.
.
.
.
.
.
. https://t.co/fYOprRubuG https://t.co/Xjyu4Q9H0b","EXPLORE DISCOVER adroitworld","",1
"x872491100317122564","Koh Poda posing majesticly in the water, Krabi, Thailand  [2592x4608] #photography #travel #naturephotography #landscape #nature #ttot #naturelovers #photooftheday https://t.co/Tgo7VQrjA5","photography travel naturephotography landscape nature ttot naturelovers photooftheday","",5890
"x872491100317122564","a quite place in the shadows, Koh lanta, Thailand  [2252x4006] #travel #photography #landscape #ttot #naturelovers #nature #photooftheday #naturephotography https://t.co/9USAO7RJTm","travel photography landscape ttot naturelovers nature photooftheday naturephotography","",5890
"x906885525604253696","@nsitharaman @PMOIndia @narendramodi Madam why is Indian rupee so weak? Indian travelers going to South East Asian countries for travel find it expensive there in countries like Thailand, Vietnam, Cambodia, etc. because of our weak Indian rupee. How I wish our Indian rupee was like 30 INR to a dollar.",,"Vietnam",4289
"x289184062","An ancient temple in the Historic city of Ayutthaya. It was partially restored during the reign of King Rama IV. Wat Ta Krai <U+0E27><U+0E31><U+0E14><U+0E15><U+0E30><U+0E44><U+0E01><U+0E23> - Monastery of the Scissors - Ayutthaya Historical Park Thailand
https://t.co/NhG2lkiHIr #travel #thailand https://t.co/eqMnxhMB9w","travel thailand","Bangkok, Thailand",13
"x289184062","An amazing place to take a few pictures. The gate with a bodi tree wrapped around it is fantastic. Wat Phra Ngam Temple <U+0E27><U+0E31><U+0E14><U+0E1E><U+0E23><U+0E30><U+0E07><U+0E32><U+0E21> Ayutthaya Thailand
https://t.co/8UEI4BFixO #Thailand #travel #Buddhism #Ayutthaya https://t.co/RvRWvGB6PF","Thailand travel Buddhism Ayutthaya","Bangkok, Thailand",13
"x289184062","A beautiful 1890’s French gothic cathedral about 90 km’s outside of Bangkok. Well worth a visit. Beautiful French Gothic Cathedral - Thailand
https://t.co/VU2O1EExgX #travel #thailand #Catholic https://t.co/cgPnwBWS1Y","travel thailand Catholic","Bangkok, Thailand",13
"x289184062","An interesting trip to this temple. The cows made for something different. March 24, 2022
https://t.co/dWyBdaAGsy #travel #Thailand https://t.co/7qoYymmeOe","travel Thailand","Bangkok, Thailand",13
"x289184062","Another abandoned temple from the Ayutthaya period of Thailand. Once one of the largest cities in the world war really decimated “the Venice of the East” Wat Chong Krom Temple in Historic Ayutthaya
https://t.co/ttsyH59rRY #thailand #travel #buddism https://t.co/AMvLhighfo","thailand travel buddism","Bangkok, Thailand",13
"x289184062","A historic temple with an 80 meter tall Chedi topped with 2 kg of gold in historic Ayutthaya Thailand. Well worth a visit. The Monastery of the Golden Mount - Wat Phu Khao Thong Temple - Ayutthaya Thailand
https://t.co/g8k0UdKRqf #Thailand #travel https://t.co/nQQdtApJgL","Thailand travel","Bangkok, Thailand",13
"x289184062","Originally built in 1784 it is part of a Hindu ceremony where men would swing and catch sacks of coins in their teeth. The swing stands 27m tall. The ceremony was stopped in 1935 after several deaths. #travel #Thailand #thaiculture https://t.co/lxwucul2Yr","travel Thailand thaiculture","Bangkok, Thailand",13
"x289184062","A great way to see the ancient city of Ayutthaya is by taking a longtaw boat on the rivers and canals. You are able to see the historic temples and buildings in a way not possible by car. Boat Tour of the Former Thai Capital - Ayutthaya Thailand
https://t.co/PojGTy8Zog #travel https://t.co/VBjU8PMxCr","travel","Bangkok, Thailand",13
"x289184062","A very interesting temple that has been completely engulfed by trees. The temple is still in operation. It’s also the site of 2 battles with the Burmese that invaded Thailand. #travel #Thailand https://t.co/kUQ26oHJyF","travel Thailand","Bangkok, Thailand",13
"x55339444","Creeping up on 3 years without leaving Thailand. I want to get back to the US but maybe any travel will do.",,"Bangkok, Thailand",541
"x1506116533105299456","Download PDF  Lonely Planet Vietnam, Cambodia, Laos &amp; Northern Thailand (Travel Guide)  =&gt;) https://t.co/FCn9Krz3BW",,"boston,usa",2
"x1506177428258885635","Download PDF Thailand for Couples: Travel Guide =&gt;# https://t.co/aF5vDgzaHp",,"Philadelphia,usa",3
"x94812374","“How glorious a greeting the sun gives the mountains.” - John Muir #mountains #sunrise #loei #thailand <U+0001F1F9><U+0001F1ED> #Traveling #adventure #travel #traveler #WorldTraveler #TravelBlogger #wanderlust #travelphotography #naturelover #naturelovers https://t.co/Ktw7vXzMOu","mountains sunrise loei thailand Traveling adventure travel traveler WorldTraveler TravelBlogger wanderlust travelphotography naturelover naturelovers","Bangkok, Thailand",153
"x94812374","“You are never lost if you can see the temple.” - Unknown #temple #peaceful #loei #thailand <U+0001F1F9><U+0001F1ED> #Traveling #adventure #travel #traveler #WorldTraveler #TravelBlogger #wanderlust #travelphotography #naturelover #naturelovers https://t.co/ZmDsXGprkX","temple peaceful loei thailand Traveling adventure travel traveler WorldTraveler TravelBlogger wanderlust travelphotography naturelover naturelovers","Bangkok, Thailand",153
"x1256564957409415169","@APTeacher1754 @ratlpolicy All empire collapse. Travel to Thailand and see how many goods you find made in US. Most of it is domestic and from China. Wests products in the east are neglibile.",,"",161
"x390495672","From Hua Hin to Koh Lan <U+0001F60E>


https://t.co/4nNWUKb5AU

#gothaibefree #thailand #thailandtravel #gaythailand #lgbtthailand #gaytravel #travelgay #gaypassport #lesbiantravel #travel #amazingthailand #lgbt #gay #lesbian","gothaibefree thailand thailandtravel gaythailand lgbtthailand gaytravel travelgay gaypassport lesbiantravel travel amazingthailand lgbt gay lesbian","Thailand",11423
